id,wav,ref,npu_hyp,cer,wer,exact,contains_ref,insertion,deletion,substitution,edit_dist,ref_len,hyp_len,rtf,infer_ms,duration,chunks,blank_ratio
18,2025-12-02_14-37-10_12345567_101_105_wallpad_1803262320_알리사고_전화번호가_어떻게_되지.mp3,관리사무소 전화번호가 어떻게 되지?,관리사무소 전화번호가 어떻게 되지 음,6.67,25.0,0,1,1,0,0,1,15,16,0.1538,467.5,3.04,2,89.9
24,2025-12-02_14-38-25_12345567_101_105_wallpad_1803337320_집에서_회사까지_몇_분_걸려.mp3,집에서 회사까지 몇분 걸려?,집에서 회사까지 몇 분 걸려 네,9.09,25.0,0,1,1,0,0,1,11,12,0.1355,467.6,3.45,2,89.9
40,2025-12-02_14-45-42_12345567_101_105_wallpad_1570266813_집에서_회사까지_몇_분_걸려.mp3,집에서 회사까지 몇분 걸려?,집에서 회사까지 몇 분 걸려 네,9.09,25.0,0,1,1,0,0,1,11,12,0.1307,467.8,3.58,2,89.9
21,2025-12-02_14-37-48_12345567_101_105_wallpad_1803300320_칠료오일_구지_알려줘.mp3,칠월오일 공지 알려줘,칠 월 오 일 복지 알려 줘,11.11,33.33,0,0,0,0,1,1,9,9,0.1507,467.3,3.1,2,88.5
11,2025-12-02_14-50-40_12345567_101_105_wallpad_1570565813_살려줘_도와줘_비상.mp3,살려줘 도와줘 비상,살려줘 도와줘 비상 음,12.5,33.33,0,1,1,0,0,1,8,9,0.1286,468.0,3.64,2,91.4
30,2025-12-02_14-39-31_12345567_101_105_wallpad_1803403320_살려줘_모아줘_기상.mp3,살려줘 도와줘 비상,살려 줘 도와줘 기상,12.5,33.33,0,0,0,0,1,1,8,8,0.0783,233.4,2.98,1,85.5
12,2025-12-02_14-50-24_12345567_101_105_wallpad_1570548813_나_지금_외출해_엘리베이터_불러줘.mp3,"나 지금 외출해, 엘리베이터 불러줘",나 지금 외출해 엘리베이터 불,14.29,40.0,0,0,0,2,0,2,14,12,0.1171,467.1,3.99,2,88.5
38,2025-12-02_14-45-08_12345567_101_105_wallpad_1570232813_최대_소독_알려줘.mp3,세대소독 알려줘,세계 소독 알려 줘,14.29,50.0,0,0,0,0,1,1,7,7,0.0811,233.4,2.88,1,88.2
44,2025-12-02_14-46-28_12345567_101_105_wallpad_1570312813_나_지금_외출해_엘리베이터_불러줘.mp3,"나 지금 외출해, 엘리베이터 불러줘",나 지금 외출에 엘리베이터 불러,14.29,40.0,0,0,0,1,1,2,14,13,0.1198,467.1,3.9,2,87.1
7,2025-12-02_14-49-57_12345567_101_105_wallpad_1570521813_근처_우리_동네_주유소_휘발유_평균_가격이었때.mp3,근처 우리동네 주유소 휘발유 평균 가격이 어때?,근처 우리 동네 주유소휘 발 평균 가격이 안,15.79,42.86,0,0,0,2,1,3,19,17,0.0891,468.0,5.25,2,84.9
47,2025-12-02_14-46-54_12345567_101_105_wallpad_1570338813_이번_달에_관리비_얼마나_썼어.mp3,이번달에 관리비 얼마나 썼니?,이번 달에 관리비 얼마나 었어,16.67,50.0,0,0,0,0,2,2,12,12,0.119,467.7,3.93,2,87.8
41,2025-12-02_14-45-53_12345567_101_105_wallpad_1570277813_근처_우리_동네네_주유소_휘활료_평균_가격이_어때.mp3,근처 우리동네 주유소 휘발유 평균 가격이 어때?,근처 우리 동네 줄여서 휘 발료 평균 가격이 어때,21.05,57.14,0,0,0,0,4,4,19,19,0.0864,467.4,5.41,2,80.6
3,2025-12-02_14-49-20_12345567_101_105_wallpad_1570484813_칠월_오일_금지_알려줘.mp3,칠월오일 공지 알려줘,칠월 오 일 금지 알려 줘 네,22.22,66.67,0,0,1,0,1,2,9,10,0.1392,467.9,3.36,2,88.5
14,2025-12-02_14-50-57_12345567_101_105_wallpad_1570581813_소리가_너무_커_들려줘.mp3,소리가 너무 커 줄여줘,소리가 너무 커 질려줘,22.22,50.0,0,0,0,0,2,2,9,9,0.1452,467.4,3.22,2,91.4
36,2025-12-02_14-44-51_12345567_101_105_wallpad_1570215813_지난_공지사항_알려줘.mp3,지난 공지사항 알려줘,지난 공기사항 알려,22.22,66.67,0,0,0,1,1,2,9,8,0.1495,467.8,3.13,2,93.5
9,2025-12-02_14-50-15_12345567_101_105_wallpad_1570539813_면_닫아줘.mp3,응 닫아줘,문 닫아 줘,25.0,50.0,0,0,0,0,1,1,4,4,0.0891,233.5,2.62,1,88.2
35,2025-12-02_14-44-43_12345567_101_105_wallpad_1570207813_뭔데_해줘.mp3,뭔데? 해줘.,먼데 해 줘,25.0,50.0,0,0,0,0,1,1,4,4,0.083,233.3,2.81,1,90.8
43,2025-12-02_14-46-18_12345567_101_105_wallpad_1570302813_응_닫아줘.mp3,응 닫아줘,닫아 줘,25.0,50.0,0,0,0,1,0,1,4,3,0.0869,233.7,2.69,1,90.8
19,2025-12-02_14-37-34_12345567_101_105_wallpad_1803286320_지난_공지사항_알려줘.mp3,지난 공지사항 알려줘,지난 복지 상황항 알려 줘,33.33,100.0,0,0,1,0,2,3,9,10,0.1404,467.5,3.33,2,91.4
16,2025-12-02_14-51-13_12345567_101_105_wallpad_1570597813_알림음_꺼줘.mp3,알림음 꺼줘,알림 거줘,40.0,100.0,0,0,0,1,1,2,5,4,0.087,234.2,2.69,1,94.7
33,2025-12-02_14-40-17_12345567_101_105_wallpad_1803449320_알림은_꺼줘.mp3,알림음 꺼줘,알 꺼 줘,40.0,100.0,0,0,0,2,0,2,5,3,0.0911,233.2,2.56,1,90.8
20,2025-12-02_14-37-56_12345567_101_105_wallpad_1803308320_최대_성곡_알려어줘.mp3,세대소독 알려줘,최대 순도 알려 줘,42.86,100.0,0,0,0,0,3,3,7,7,0.0948,233.3,2.46,1,88.2
31,2025-12-02_14-39-57_12345567_101_105_wallpad_1803429320_소리가_너무_커_줄여줘.mp3,소리가 너무 커 줄여줘,소리가 너무 커 주변 좀 오,44.44,100.0,0,0,1,0,3,4,9,10,0.1447,467.2,3.23,2,92.1
17,2025-12-02_14-37-23_12345567_101_105_wallpad_1803275320_원자_크해줘.mp3,뭔데? 해줘.,언제 해 줘,50.0,100.0,0,0,0,0,2,2,4,4,0.0961,233.5,2.43,1,89.5
AVG,51 samples,,,10.78,27.22,0.53,0.61,0.14,0.2,0.55,0.88,9.18,9.12,0.11,380.3,3.28,1.63,89.01
