id,wav,ref,npu_hyp,cer,wer,exact,contains_ref,insertion,deletion,substitution,edit_dist,ref_len,hyp_len,rtf,infer_ms,duration,chunks,blank_ratio
32,2025-12-02_14-40-05_12345567_101_105_wallpad_1803437320_편하이_너무_밝아.mp3,화면이 너무 밝아,화면이 너무 밝아,0.0,0.0,1,1,0,0,0,0,7,7,0.0839,233.3,2.78,1,82.9
35,2025-12-02_14-44-43_12345567_101_105_wallpad_1570207813_뭔데_해줘.mp3,뭔데? 해줘.,뭔데 해 줘,0.0,0.0,1,1,0,0,0,0,4,4,0.0834,234.3,2.81,1,89.5
43,2025-12-02_14-46-18_12345567_101_105_wallpad_1570302813_응_닫아줘.mp3,응 닫아줘,응닫아 줘,0.0,0.0,1,1,0,0,0,0,4,4,0.0868,233.4,2.69,1,90.8
46,2025-12-02_14-46-36_12345567_101_105_wallpad_1570320813_문_열어줘.mp3,문 열어줘,문 열어 줘,0.0,0.0,1,1,0,0,0,0,4,4,0.0872,233.7,2.68,1,85.5
49,2025-12-02_14-47-12_12345567_101_105_wallpad_1570356813_화면이_너무_밝아.mp3,화면이 너무 밝아,화면이 너무 밝아,0.0,0.0,1,1,0,0,0,0,7,7,0.1476,468.0,3.17,2,89.9
50,2025-12-02_14-47-25_12345567_101_105_wallpad_1570369813_알림음_꺼줘.mp3,알림음 꺼줘,알림음 꺼 줘,0.0,0.0,1,1,0,0,0,0,5,5,0.0844,234.6,2.78,1,88.2
0,2025-12-02_14-48-55_12345567_101_105_wallpad_1570459813_걸리사무소_전화번호가_어떻게_되지.mp3,관리사무소 전화번호가 어떻게 되지?,관리사무소 전화번호가 어떻게 되지 어,6.67,25.0,0,1,1,0,0,1,15,16,0.123,467.2,3.8,2,85.6
18,2025-12-02_14-37-10_12345567_101_105_wallpad_1803262320_알리사고_전화번호가_어떻게_되지.mp3,관리사무소 전화번호가 어떻게 되지?,관리사무소 전화번호가 어떻게 되지 네,6.67,25.0,0,1,1,0,0,1,15,16,0.1538,467.6,3.04,2,83.5
27,2025-12-02_14-39-16_12345567_101_105_wallpad_1803388320_나_지금_외출해_엘리베이터_불러줘.mp3,"나 지금 외출해, 엘리베이터 불러줘",나 지금 외출해 엘리베이터 불러 줘 네,7.14,20.0,0,1,1,0,0,1,14,15,0.1234,469.0,3.8,2,84.2
13,2025-12-02_14-50-49_12345567_101_105_wallpad_1570573813_이번_달에_관리비_얼마나_썼니.mp3,이번달에 관리비 얼마나 썼니?,이번 달에 관리비 얼마나 썼니 음,8.33,25.0,0,1,1,0,0,1,12,13,0.1317,467.6,3.55,2,84.2
29,2025-12-02_14-39-45_12345567_101_105_wallpad_1803417320_이번_달에_관립비_얼마나_썼니.mp3,이번달에 관리비 얼마나 썼니?,이번 달에 관리비 얼마나 썼니 네,8.33,25.0,0,1,1,0,0,1,12,13,0.1253,468.8,3.74,2,82.7
8,2025-12-02_14-50-07_12345567_101_105_wallpad_1570531813_가스밸브_현재_열려_있어.mp3,가스밸브 현재 열려있어?,가스 밸브 현재 열려있어 네,10.0,33.33,0,1,1,0,0,1,10,11,0.1417,467.7,3.3,2,81.3
42,2025-12-02_14-46-05_12345567_101_105_wallpad_1570289813_가스_밸브_현재_열려_있어.mp3,가스밸브 현재 열려있어?,가스 밸브 현재 열려있어 네,10.0,33.33,0,1,1,0,0,1,10,11,0.1296,468.0,3.61,2,84.9
14,2025-12-02_14-50-57_12345567_101_105_wallpad_1570581813_소리가_너무_커_들려줘.mp3,소리가 너무 커 줄여줘,소리가 너무 커 줄여줘 감,11.11,25.0,0,1,1,0,0,1,9,10,0.1451,467.2,3.22,2,89.9
31,2025-12-02_14-39-57_12345567_101_105_wallpad_1803429320_소리가_너무_커_줄여줘.mp3,소리가 너무 커 줄여줘,소리가 너무 커 줄여 줘 네,11.11,25.0,0,1,1,0,0,1,9,10,0.1447,467.2,3.23,2,89.9
39,2025-12-02_14-45-17_12345567_101_105_wallpad_1570241813_오늘_경제_뉴스_알려줘.mp3,오늘 경제뉴스 알려줘,오늘 경제 뉴스 알려 줘 네,11.11,33.33,0,1,1,0,0,1,9,10,0.1422,468.0,3.29,2,89.9
11,2025-12-02_14-50-40_12345567_101_105_wallpad_1570565813_살려줘_도와줘_비상.mp3,살려줘 도와줘 비상,살려줘 도와줘 비상 어,12.5,33.33,0,1,1,0,0,1,8,9,0.1286,468.0,3.64,2,89.9
30,2025-12-02_14-39-31_12345567_101_105_wallpad_1803403320_살려줘_모아줘_기상.mp3,살려줘 도와줘 비상,살려 줘 도와 줘 기상,12.5,33.33,0,0,0,0,1,1,8,8,0.0787,234.4,2.98,1,82.9
34,2025-12-02_14-44-34_12345567_101_105_wallpad_1570198813_관리자무소_전화번호가_어떻게_되지.mp3,관리사무소 전화번호가 어떻게 되지?,관리사무소 전화번호가 어떻게 되지 네 어,13.33,50.0,0,1,2,0,0,2,15,17,0.124,467.4,3.77,2,85.6
20,2025-12-02_14-37-56_12345567_101_105_wallpad_1803308320_최대_성곡_알려어줘.mp3,세대소독 알려줘,최대 소독 알려 줘,14.29,50.0,0,0,0,0,1,1,7,7,0.0949,233.5,2.46,1,85.5
38,2025-12-02_14-45-08_12345567_101_105_wallpad_1570232813_최대_소독_알려줘.mp3,세대소독 알려줘,세계 소독 알려 줘,14.29,50.0,0,0,0,0,1,1,7,7,0.0812,233.8,2.88,1,86.8
44,2025-12-02_14-46-28_12345567_101_105_wallpad_1570312813_나_지금_외출해_엘리베이터_불러줘.mp3,"나 지금 외출해, 엘리베이터 불러줘",나 지금 외출에 엘리베이터 불러 네,14.29,40.0,0,0,0,0,2,2,14,14,0.12,468.0,3.9,2,86.3
7,2025-12-02_14-49-57_12345567_101_105_wallpad_1570521813_근처_우리_동네_주유소_휘발유_평균_가격이었때.mp3,근처 우리동네 주유소 휘발유 평균 가격이 어때?,근처 우리 동네 주유소 휘 오빠는 평균 가격이 어때,15.79,42.86,0,0,1,0,2,3,19,20,0.089,467.1,5.25,2,77.7
47,2025-12-02_14-46-54_12345567_101_105_wallpad_1570338813_이번_달에_관리비_얼마나_썼어.mp3,이번달에 관리비 얼마나 썼니?,이번 달에 관리비 얼마나 썼어 음,16.67,50.0,0,0,1,0,1,2,12,13,0.1191,468.2,3.93,2,84.2
40,2025-12-02_14-45-42_12345567_101_105_wallpad_1570266813_집에서_회사까지_몇_분_걸려.mp3,집에서 회사까지 몇분 걸려?,집에서 회사까지 몇 분 걸려 네 네,18.18,50.0,0,1,2,0,0,2,11,13,0.1305,467.1,3.58,2,86.3
16,2025-12-02_14-51-13_12345567_101_105_wallpad_1570597813_알림음_꺼줘.mp3,알림음 꺼줘,알림은 꺼 줘,20.0,50.0,0,0,0,0,1,1,5,5,0.087,234.0,2.69,1,85.5
33,2025-12-02_14-40-17_12345567_101_105_wallpad_1803449320_알림은_꺼줘.mp3,알림음 꺼줘,알림은 꺼 줘,20.0,50.0,0,0,0,0,1,1,5,5,0.0912,233.4,2.56,1,88.2
12,2025-12-02_14-50-24_12345567_101_105_wallpad_1570548813_나_지금_외출해_엘리베이터_불러줘.mp3,"나 지금 외출해, 엘리베이터 불러줘",나 지금 외출해 엘리베이터 불 그렇죠,21.43,60.0,0,0,1,0,2,3,14,15,0.117,466.8,3.99,2,85.6
3,2025-12-02_14-49-20_12345567_101_105_wallpad_1570484813_칠월_오일_금지_알려줘.mp3,칠월오일 공지 알려줘,칠 월 오 일 금지 알려 줘 네,22.22,66.67,0,0,1,0,1,2,9,10,0.1392,467.8,3.36,2,85.6
19,2025-12-02_14-37-34_12345567_101_105_wallpad_1803286320_지난_공지사항_알려줘.mp3,지난 공지사항 알려줘,지난 복지사항 알려 줘 감,22.22,66.67,0,0,1,0,1,2,9,10,0.1402,466.7,3.33,2,87.8
21,2025-12-02_14-37-48_12345567_101_105_wallpad_1803300320_칠료오일_구지_알려줘.mp3,칠월오일 공지 알려줘,칠 월 오 일 복지 알려 줘 감,22.22,66.67,0,0,1,0,1,2,9,10,0.1508,467.6,3.1,2,86.3
48,2025-12-02_14-47-03_12345567_101_105_wallpad_1570347813_소리가_너무_커_줄여줘.mp3,소리가 너무 커 줄여줘,소리가 너무 커 줄여줘니다,22.22,50.0,0,1,2,0,0,2,9,11,0.1367,467.6,3.42,2,89.9
9,2025-12-02_14-50-15_12345567_101_105_wallpad_1570539813_면_닫아줘.mp3,응 닫아줘,눈 닫아줘,25.0,50.0,0,0,0,0,1,1,4,4,0.089,233.1,2.62,1,90.8
45,2025-12-02_14-46-45_12345567_101_105_wallpad_1570329813_살려줘_도와줘_비상.mp3,살려줘 도와줘 비상,살려줘 도와줘 기상 감,25.0,66.67,0,0,1,0,1,2,8,9,0.1308,468.3,3.58,2,89.9
41,2025-12-02_14-45-53_12345567_101_105_wallpad_1570277813_근처_우리_동네네_주유소_휘활료_평균_가격이_어때.mp3,근처 우리동네 주유소 휘발유 평균 가격이 어때?,근처 우리 동네 줄여서 휘 휘발료 평균 가격이 어때,26.32,71.43,0,0,1,0,4,5,19,20,0.0865,468.2,5.41,2,77.7
37,2025-12-02_14-45-00_12345567_101_105_wallpad_1570224813_칠월_오일_공지_알려줘.mp3,칠월오일 공지 알려줘,칠 월 오 일 공지 알려 줘 감니다 네,44.44,100.0,0,1,4,0,0,4,9,13,0.1392,467.6,3.36,2,85.6
24,2025-12-02_14-38-25_12345567_101_105_wallpad_1803337320_집에서_회사까지_몇_분_걸려.mp3,집에서 회사까지 몇분 걸려?,집에서 회사까지 몇 분 걸려 감합니다 네,45.45,100.0,0,1,5,0,0,5,11,16,0.1357,468.3,3.45,2,86.3
6,2025-12-02_14-49-46_12345567_101_105_wallpad_1570510813_집에서_회사까지_몇_분_걸려.mp3,집에서 회사까지 몇분 걸려?,집에서 회사까지 몇 분 걸려 감사합니다 네,54.55,100.0,0,1,6,0,0,6,11,17,0.1284,467.4,3.64,2,84.2
5,2025-12-02_14-49-37_12345567_101_105_wallpad_1570501813_오늘_경제_뉴스_알려줘.mp3,오늘 경제뉴스 알려줘,오늘 경제 뉴스 알려 줘 감사니다 네,55.56,100.0,0,1,5,0,0,5,9,14,0.1377,466.9,3.39,2,85.6
36,2025-12-02_14-44-51_12345567_101_105_wallpad_1570215813_지난_공지사항_알려줘.mp3,지난 공지사항 알려줘,지난 공지사항 알려 줘 감사니다니다,66.67,100.0,0,1,6,0,0,6,9,15,0.1498,469.0,3.13,2,87.1
17,2025-12-02_14-37-23_12345567_101_105_wallpad_1803275320_원자_크해줘.mp3,뭔데? 해줘.,먼제어 줘,75.0,100.0,0,0,0,0,3,3,4,4,0.0963,234.0,2.43,1,89.5
AVG,51 samples,,,15.5,36.62,0.31,0.69,1.0,0.0,0.47,1.47,9.18,10.18,0.11,380.52,3.28,1.63,86.01
