id,wav,ref,npu_hyp,cer,wer,exact,contains_ref,insertion,deletion,substitution,edit_dist,ref_len,hyp_len,rtf,infer_ms,duration,chunks,blank_ratio
33,2025-12-02_15-00-05_12345567_101_105_wallpad_1571129813_알림음_꺼줘.mp3,알림음 꺼줘,알림은 꺼 줘,20.0,50.0,0,0,0,0,1,1,5,5,0.0809,232.9,2.88,1,86.8
35,2025-12-02_14-53-41_12345567_101_105_wallpad_1570745813_관리사무소_전화번호가_어떻게_되지.mp3,관리사무소 전화번호가 어떻게 되지?,관리사무소 전화번호가 어떻게 되지 네니다,20.0,75.0,0,1,3,0,0,3,15,18,0.1533,466.0,3.04,2,83.5
50,2025-12-02_14-56-24_12345567_101_105_wallpad_1570908813_알림음_꺼줘.mp3,알림음 꺼줘,알림은 꺼 줘,20.0,50.0,0,0,0,0,1,1,5,5,0.087,233.3,2.68,1,85.5
27,2025-12-02_14-59-13_12345567_101_105_wallpad_1571077813_나_지금_외출해_엘리베이터_불러줘.mp3,"나 지금 외출해, 엘리베이터 불러줘",나 지금 외출해 엘리베이터 불 좋 맞아,21.43,60.0,0,0,1,0,2,3,14,15,0.1151,467.3,4.06,2,84.9
6,2025-12-02_15-03-40_12345567_101_105_wallpad_1571344813_칠월_오일_공제_알려줘.mp3,칠월오일 공지 알려줘,칠 월 오 일 공제 알려 줘 네,22.22,66.67,0,0,1,0,1,2,9,10,0.1406,470.9,3.35,2,89.2
36,2025-12-02_14-54-00_12345567_101_105_wallpad_1570764813_지난_공지사항_알려줘.mp3,지난 공지사항 알려줘,지난 공지사항 알려 줘 네사,22.22,66.67,0,1,2,0,0,2,9,11,0.143,466.2,3.26,2,87.8
37,2025-12-02_14-54-22_12345567_101_105_wallpad_1570786813_칠월_오일_공지_알려줘.mp3,칠월오일 공지 알려줘,칠 월 오 일 공지 알려 줘 네니다,33.33,100.0,0,1,3,0,0,3,9,12,0.1398,465.6,3.33,2,86.3
40,2025-12-02_14-54-58_12345567_101_105_wallpad_1570822813_집에서_회사까지_몇_분_걸려.mp3,집에서 회사까지 몇분 걸려?,집에서 회사까지 몇 분 걸려 감니다 네,36.36,100.0,0,1,4,0,0,4,11,15,0.1278,466.5,3.65,2,84.9
17,2025-12-02_14-57-37_12345567_101_105_wallpad_1570981813_관리사무소_전화번호가_어떻게_되지.mp3,관리사무소 전화번호가 어떻게 되지?,관리사무성 전화번호가 어떻게 되지 감사합니다,40.0,100.0,0,0,5,0,1,6,15,20,0.1302,466.0,3.58,2,84.9
19,2025-12-02_14-57-53_12345567_101_105_wallpad_1570997813_지난주_공지사항_알려줘.mp3,지난 공지사항 알려줘,지난 공지사항 알려 줘 감사니다,44.44,100.0,0,1,4,0,0,4,9,13,0.1484,466.1,3.14,2,88.5
7,2025-12-02_15-03-56_12345567_101_105_wallpad_1571360813_오늘_경제_뉴스_알려줘.mp3,오늘 경제뉴스 알려줘,오늘 경제 뉴스 알려 줘 감합니다 네,55.56,100.0,0,1,5,0,0,5,9,14,0.1381,468.3,3.39,2,84.9
21,2025-12-02_14-58-12_12345567_101_105_wallpad_1571016813_최대_소독_알려줘.mp3,세대소독 알려줘,세대 소득 알려 줘 네니다,57.14,100.0,0,0,3,0,1,4,7,10,0.1549,466.3,3.01,2,90.6
22,2025-12-02_14-58-21_12345567_101_105_wallpad_1571025813_오늘_경제_뉴스_알려줘.mp3,오늘 경제뉴스 알려줘,오늘 경제 뉴스 알려 줘 감사합니다 네,66.67,100.0,0,1,6,0,0,6,9,15,0.1363,466.0,3.42,2,82.7
AVG,51 samples,,,11.44,28.22,0.47,0.78,0.94,0.0,0.2,1.14,9.18,10.12,0.11,380.46,3.31,1.63,85.88
