id,wav,ref,npu_hyp,cer,wer,exact,contains_ref,insertion,deletion,substitution,edit_dist,ref_len,hyp_len,rtf,infer_ms,duration,chunks,blank_ratio
2,2025-12-02_13-29-39_12345567_101_105_wallpad_1799211320_지난_공지사항_알려줘.mp3,지난 공지사항 알려줘,시간 공지사항 알려 줘,22.22,66.67,0,0,0,0,2,2,9,9,0.1455,465.5,3.2,2,89.9
31,2025-12-02_14-09-01_12345567_101_105_wallpad_1801572320_소리가_너_닥커_질러줘.mp3,소리가 너무 커 줄여줘,소리가 나도 커 줄여줘,22.22,50.0,0,0,0,0,2,2,9,9,0.1434,467.6,3.26,2,89.2
48,2025-12-02_14-29-38_12345567_101_105_wallpad_1802810320_소리가_너무_서_출여렴.mp3,소리가 너무 커 줄여줘,소리가 너무 커 줄여 줘니다,22.22,50.0,0,1,2,0,0,2,9,11,0.1448,467.5,3.23,2,89.2
9,2025-12-02_13-36-55_12345567_101_105_wallpad_1799647320_응_닫아줘.mp3,응 닫아줘,끝 닫아 줘,25.0,50.0,0,0,0,0,1,1,4,4,0.1018,234.1,2.3,1,89.5
11,2025-12-02_13-39-06_12345567_101_105_wallpad_1799778320_누문지_열어줘.mp3,문 열어줘,문문 열어 줘,25.0,50.0,0,1,1,0,0,1,4,5,0.1027,233.1,2.27,1,85.5
26,2025-12-02_14-04-49_12345567_101_105_wallpad_1801320320_응_받다줘.mp3,응 닫아줘,응 받아줘,25.0,50.0,0,0,0,0,1,1,4,4,0.0823,233.8,2.84,1,93.4
43,2025-12-02_14-23-26_12345567_101_105_wallpad_1802438320_문_닫아줘.mp3,응 닫아줘,응 잡아 줘,25.0,50.0,0,0,0,0,1,1,4,4,0.084,233.5,2.78,1,88.2
0,2025-12-02_13-27-08_12345567_101_105_wallpad_1799059320_간이_사호소_저자_선수가_어떻게_되지.mp3,관리사무소 전화번호가 어떻게 되지?,자리 사무소 전화번호가 어떻게 되지 네 감니다,33.33,100.0,0,0,4,0,1,5,15,19,0.1232,476.8,3.87,2,87.1
3,2025-12-02_13-30-13_12345567_101_105_wallpad_1799245320_채월_오에_끝는지_알려줘.mp3,칠월오일 공지 알려줘,칠 월 오 일 인지 알려 줘 감 네,33.33,100.0,0,0,2,0,1,3,9,11,0.1395,467.3,3.35,2,84.9
24,2025-12-02_14-03-29_12345567_101_105_wallpad_1801241320_근처_우리_동네_주거_필요료_평금_가격이_어때.mp3,근처 우리동네 주유소 휘발유 평균 가격이 어때?,근처 우리 동네 주유소 필요했 평동 바격이 어때니다,36.84,100.0,0,0,2,0,5,7,19,21,0.1192,700.9,5.88,3,87.6
17,2025-12-02_13-54-08_12345567_101_105_wallpad_1800680320_거래상소_전화번호가_어떻게_되지.mp3,관리사무소 전화번호가 어떻게 되지?,관리사무소 전화번호가 어떻게 되지 감니다 감사합,40.0,100.0,0,1,6,0,0,6,15,21,0.1305,467.2,3.58,2,84.2
25,2025-12-02_14-04-16_12345567_101_105_wallpad_1801288320_가스밸브_현재_열려_있어.mp3,가스밸브 현재 열려있어?,가스 밸브 현재 열려있어 감니다 네,40.0,100.0,0,1,4,0,0,4,10,14,0.1301,465.6,3.58,2,82.0
10,2025-12-02_13-38-02_12345567_101_105_wallpad_1799714320_나_지금_외출해_엘리베이터_불러줘.mp3,"나 지금 외출해, 엘리베이터 불러줘",나 지금 외출해 엘리베이터 불러 감사합니다 네,42.86,100.0,0,0,5,0,1,6,14,19,0.1207,467.2,3.87,2,79.1
20,2025-12-02_13-57-47_12345567_101_105_wallpad_1800899320_시설_구일_공지_알려줘.mp3,칠월오일 공지 알려줘,시월 오 일 본지 알려 줘 감 네,44.44,100.0,0,0,2,0,2,4,9,11,0.1392,466.2,3.35,2,87.1
1,2025-12-02_13-28-28_12345567_101_105_wallpad_1799140320_원날_해줘.mp3,뭔데? 해줘.,먼래 해 줘,50.0,100.0,0,0,0,0,2,2,4,4,0.081,233.2,2.88,1,89.5
30,2025-12-02_14-07-38_12345567_101_105_wallpad_1801490320_이번_달_달리이_얼마나_덥니.mp3,이번달에 관리비 얼마나 썼니?,이번 달달리이 얼마나 썼니 감니다 네,58.33,100.0,0,0,3,0,4,7,12,15,0.1318,466.7,3.54,2,84.2
29,2025-12-02_14-06-46_12345567_101_105_wallpad_1801438320_살려주고_구워서_기상.mp3,살려줘 도와줘 비상,살려 줘도워줘 기상 네니다,62.5,100.0,0,0,3,0,2,5,8,11,0.1383,467.6,3.38,2,92.1
46,2025-12-02_14-26-35_12345567_101_105_wallpad_1802627320_차려좀_도와줘_기상.mp3,살려줘 도와줘 비상,살려줘 도와줘 기사 감사합,62.5,100.0,0,0,3,0,2,5,8,11,0.1318,466.6,3.54,2,88.5
39,2025-12-02_14-17-14_12345567_101_105_wallpad_1802066320_오늘_경제_뉴스_알려줘.mp3,오늘 경제뉴스 알려줘,오늘 경제 뉴스 알려 줘 감사합니다 네,66.67,100.0,0,1,6,0,0,6,9,15,0.1488,467.1,3.14,2,84.2
37,2025-12-02_14-15-35_12345567_101_105_wallpad_1801966320_채간을_모르_시는지_알려줘.mp3,지난 공지사항 알려줘,칠월 오 일 언지 알려 줘 감,77.78,100.0,0,0,1,0,6,7,9,10,0.1491,466.5,3.13,2,88.5
AVG,51 samples,,,19.24,42.68,0.33,0.55,1.02,0.0,0.82,1.84,9.18,10.2,0.11,371.06,3.23,1.59,86.33
