id,wav,ref,npu_hyp,cer,wer,exact,contains_ref,insertion,deletion,substitution,edit_dist,ref_len,hyp_len,rtf,infer_ms,duration,chunks,blank_ratio
40,2025-12-02_14-18-49_12345567_101_105_wallpad_1802161320_집에서_회사까지_몇_분_걸려.mp3,집에서 회사까지 몇분 걸려?,집에서 회사까지 몇 분 걸려 음,9.09,100.0,0,1,1,0,0,1,11,12,0.1368,467.7,3.42,2,89.9
25,2025-12-02_14-04-16_12345567_101_105_wallpad_1801288320_가스밸브_현재_열려_있어.mp3,가스밸브 현재 열려있어?,가스 밸브 현재 열려 있어 둘,10.0,100.0,0,1,1,0,0,1,10,11,0.1308,468.1,3.58,2,87.1
42,2025-12-02_14-22-43_12345567_101_105_wallpad_1802395320_가스밸브_현재_열려_있어.mp3,가스밸브 현재 열려있어?,가스 밸브 현재 열려 있어 네,10.0,100.0,0,1,1,0,0,1,10,11,0.1407,467.1,3.32,2,89.2
14,2025-12-02_13-43-21_12345567_101_105_wallpad_1800033320_소리가_너무_슬퍼_줄여지.mp3,소리가 너무 커 줄여줘,소리가 너무 커 줄어줘,11.11,25.0,0,0,0,0,1,1,9,9,0.0813,233.3,2.87,1,84.2
22,2025-12-02_13-59-18_12345567_101_105_wallpad_1800990320_오늘_경제_뉴스_알려줘.mp3,오늘 경제뉴스 알려줘,오늘 경제 뉴스 알려 줘 둘,11.11,100.0,0,1,1,0,0,1,9,10,0.1368,467.8,3.42,2,89.2
36,2025-12-02_14-14-47_12345567_101_105_wallpad_1801919320_진도_공지사_알려줘.mp3,지난 공지사항 알려줘,지난 공지사항 알려 줘 음,11.11,100.0,0,1,1,0,0,1,9,10,0.1466,467.6,3.19,2,91.4
39,2025-12-02_14-17-14_12345567_101_105_wallpad_1802066320_오늘_경제_뉴스_알려줘.mp3,오늘 경제뉴스 알려줘,오늘 경제 뉴스 알려 줘 음,11.11,100.0,0,1,1,0,0,1,9,10,0.1489,467.6,3.14,2,91.4
48,2025-12-02_14-29-38_12345567_101_105_wallpad_1802810320_소리가_너무_서_출여렴.mp3,소리가 너무 커 줄여줘,소리가 너무 커 줄여줘 음,11.11,25.0,0,1,1,0,0,1,9,10,0.1446,467.0,3.23,2,91.4
29,2025-12-02_14-06-46_12345567_101_105_wallpad_1801438320_살려주고_구워서_기상.mp3,살려줘 도와줘 비상,살려줘 도와줘 비상  네,12.5,33.33,0,1,1,0,0,1,8,9,0.138,466.5,3.38,2,91.4
0,2025-12-02_13-27-08_12345567_101_105_wallpad_1799059320_간이_사호소_저자_선수가_어떻게_되지.mp3,관리사무소 전화번호가 어떻게 되지?,자리사무서 전화번호가 어떻게 되지,13.33,50.0,0,0,0,0,2,2,15,15,0.1207,467.3,3.87,2,89.9
17,2025-12-02_13-54-08_12345567_101_105_wallpad_1800680320_거래상소_전화번호가_어떻게_되지.mp3,관리사무소 전화번호가 어떻게 되지?,관리사무소 번화번호가 어떻게 되지  오,13.33,75.0,0,0,1,0,1,2,15,16,0.1303,466.5,3.58,2,89.2
21,2025-12-02_13-58-53_12345567_101_105_wallpad_1800965320_최외_소속_알려줘.mp3,세대소독 알려줘,세계 소독 알려 줘,14.29,100.0,0,0,0,0,1,1,7,7,0.0819,233.3,2.85,1,88.2
38,2025-12-02_14-16-32_12345567_101_105_wallpad_1802023320_최대_도속_알려줘.mp3,세대소독 알려줘,세대소업 알려줘,14.29,50.0,0,0,0,0,1,1,7,7,0.0802,233.4,2.91,1,90.8
49,2025-12-02_14-31-04_12345567_101_105_wallpad_1802896320_화면이_너무_밝다.mp3,화면이 너무 밝아,화면이 너무  잘아,14.29,33.33,0,0,0,0,1,1,7,7,0.0818,233.1,2.85,1,89.5
6,2025-12-02_13-32-53_12345567_101_105_wallpad_1799405320_집에서_회사까지_몇_분_걸려.mp3,집에서 회사까지 몇분 걸려?,집에서 회사까지 몇호 걸려 우,18.18,75.0,0,0,1,0,1,2,11,12,0.1336,466.4,3.49,2,89.2
50,2025-12-02_14-32-19_12345567_101_105_wallpad_1802971320_알림음_켜줘.mp3,알림음 켜줘,알람음 켜 줘,20.0,100.0,0,0,0,0,1,1,5,5,0.0842,234.1,2.78,1,88.2
24,2025-12-02_14-03-29_12345567_101_105_wallpad_1801241320_근처_우리_동네_주거_필요료_평금_가격이_어때.mp3,근처 우리동네 주유소 휘발유 평균 가격이 어때?,근처 우리 동네 주유소 일 호  중 평균 가격이 어때 에,21.05,100.0,0,0,1,0,3,4,19,20,0.1192,700.8,5.88,3,87.1
27,2025-12-02_14-05-33_12345567_101_105_wallpad_1801365320_나_지금_외출해_엘리베이터_불러줘.mp3,"나 지금 외출해, 엘리베이터 불러줘",나 지금 외출해 엘리베이터 불 맞어 네,21.43,80.0,0,0,1,0,2,3,14,15,0.1115,467.2,4.19,2,86.3
2,2025-12-02_13-29-39_12345567_101_105_wallpad_1799211320_지난_공지사항_알려줘.mp3,지난 공지사항 알려줘,시난 공지 사항 알려 줘 둘,22.22,100.0,0,0,1,0,1,2,9,10,0.1462,467.7,3.2,2,89.9
20,2025-12-02_13-57-47_12345567_101_105_wallpad_1800899320_시설_구일_공지_알려줘.mp3,칠월오일 공지 알려줘,칠 월 오 일 본지 알려 줘 둘,22.22,100.0,0,0,1,0,1,2,9,10,0.1398,468.4,3.35,2,85.6
1,2025-12-02_13-28-28_12345567_101_105_wallpad_1799140320_원날_해줘.mp3,뭔데? 해줘.,왔데 해 줘,25.0,100.0,0,0,0,0,1,1,4,4,0.081,233.2,2.88,1,92.1
30,2025-12-02_14-07-38_12345567_101_105_wallpad_1801490320_이번_달_달리이_얼마나_덥니.mp3,이번달에 관리비 얼마나 썼니?,이번 달 걸리비 얼마나 썼니 둘,25.0,100.0,0,0,0,0,3,3,12,12,0.1319,467.1,3.54,2,86.3
35,2025-12-02_14-13-45_12345567_101_105_wallpad_1801857320_뭔데_해줘.mp3,뭔데? 해줘.,뭔데 해줘 네,25.0,100.0,0,1,1,0,0,1,4,5,0.0848,233.3,2.75,1,90.8
15,2025-12-02_13-45-03_12345567_101_105_wallpad_1800135320_화면해도_밝아.mp3,화면이 너무 밝아,화면이 너무 밝아어요,28.57,33.33,0,1,2,0,0,2,7,9,0.0936,233.9,2.5,1,85.5
32,2025-12-02_14-10-08_12345567_101_105_wallpad_1801640320_화면이_너무_밝아.mp3,화면이 너무 밝아,화면이 너무 밝 익어,28.57,66.67,0,0,1,0,1,2,7,8,0.078,234.1,3.0,1,85.5
3,2025-12-02_13-30-13_12345567_101_105_wallpad_1799245320_채월_오에_끝는지_알려줘.mp3,칠월오일 공지 알려줘,칠 월 오 일프인지 알려 줘 에,33.33,100.0,0,0,2,0,1,3,9,11,0.1396,467.8,3.35,2,88.5
19,2025-12-02_13-57-03_12345567_101_105_wallpad_1800855320_지난_공지사업_알려줘.mp3,지난 공지사항 알려줘,지난 공지 상황항 알려 줘 둘,33.33,100.0,0,0,2,0,1,3,9,11,0.1459,466.8,3.2,2,89.9
31,2025-12-02_14-09-01_12345567_101_105_wallpad_1801572320_소리가_너_닥커_질러줘.mp3,소리가 너무 커 줄여줘,소리가 나도 커 줄여 줘 우,33.33,100.0,0,0,1,0,2,3,9,10,0.1432,466.9,3.26,2,88.5
46,2025-12-02_14-26-35_12345567_101_105_wallpad_1802627320_차려좀_도와줘_기상.mp3,살려줘 도와줘 비상,살짝 좀 도와 줘 비상으,37.5,100.0,0,0,1,0,2,3,8,9,0.1323,468.5,3.54,2,91.4
47,2025-12-02_14-27-54_12345567_101_105_wallpad_1802706320_이번_달에_관리비_얼마나_세우니.mp3,이번달에 관리비 얼마나 썼니?,이번 달에 갈 일이 얼마나 적니 음,41.67,100.0,0,0,1,0,4,5,12,13,0.1285,467.9,3.64,2,85.6
4,2025-12-02_13-30-53_12345567_101_105_wallpad_1799285320_생계소독_알려줘.mp3,세대소독 알려줘,생계소독 알려줘 별,42.86,100.0,0,0,1,0,2,3,7,8,0.1142,234.2,2.05,1,88.2
12,2025-12-02_13-40-29_12345567_101_105_wallpad_1799861320_알려줘_종와조_비상.mp3,살려줘 도와줘 비상,살려죠 좋아교 비상,50.0,66.67,0,0,0,0,4,4,8,8,0.088,233.3,2.65,1,88.2
43,2025-12-02_14-23-26_12345567_101_105_wallpad_1802438320_문_닫아줘.mp3,응 닫아줘,은 잡아 줘,50.0,100.0,0,0,0,0,2,2,4,4,0.0841,233.9,2.78,1,89.5
9,2025-12-02_13-36-55_12345567_101_105_wallpad_1799647320_응_닫아줘.mp3,응 닫아줘,음 담아줘 따,75.0,100.0,0,0,1,0,2,3,4,5,0.1018,234.2,2.3,1,89.5
18,2025-12-02_13-55-52_12345567_101_105_wallpad_1800784320_뭔가_해해줘.mp3,뭔데? 해줘.,원델 해 줘 뭐,75.0,100.0,0,0,1,0,2,3,4,5,0.0949,233.4,2.46,1,90.8
16,2025-12-02_13-46-43_12345567_101_105_wallpad_1800235320_알림음_켜줘.mp3,알림음 켜줘,알리 방 사 줘 줘,80.0,100.0,0,0,1,0,3,4,5,6,0.1264,233.9,1.85,1,89.5
37,2025-12-02_14-15-35_12345567_101_105_wallpad_1801966320_채간을_모르_시는지_알려줘.mp3,지난 공지사항 알려줘,칠 월 오 일 언지 알려줘게 으,88.89,100.0,0,0,2,0,6,8,9,11,0.1496,468.4,3.13,2,88.5
AVG,51 samples,,,21.73,82.19,0.16,0.43,0.69,0.0,1.06,1.75,9.18,9.86,0.11,371.16,3.23,1.59,88.14
