id,wav,ref,npu_hyp,cer,wer,exact,contains_ref,insertion,deletion,substitution,edit_dist,ref_len,hyp_len,rtf,infer_ms,duration,chunks,blank_ratio
24,2025-12-02_14-38-25_12345567_101_105_wallpad_1803337320_집에서_회사까지_몇_분_걸려.mp3,집에서 회사까지 몇분 걸려?,집에서 회사까지 몇 분 걸려,0.0,75.0,1,1,0,0,0,0,11,11,0.1352,466.4,3.45,2,90.6
25,2025-12-02_14-38-56_12345567_101_105_wallpad_1803368320_가스밸브_현재_열려있어.mp3,가스밸브 현재 열려있어?,가스 밸브 현재 열려 있어,0.0,100.0,1,1,0,0,0,0,10,10,0.0813,233.3,2.87,1,78.9
26,2025-12-02_14-39-03_12345567_101_105_wallpad_1803375320_응_닫아줘.mp3,응 닫아줘,응 닫아 줘,0.0,100.0,1,1,0,0,0,0,4,4,0.0972,233.3,2.4,1,86.8
27,2025-12-02_14-39-16_12345567_101_105_wallpad_1803388320_나_지금_외출해_엘리베이터_불러줘.mp3,"나 지금 외출해, 엘리베이터 불러줘",나 지금 외출해 엘리베이터 불러 줘,0.0,60.0,1,1,0,0,0,0,14,14,0.1229,467.0,3.8,2,86.3
28,2025-12-02_14-39-23_12345567_101_105_wallpad_1803395320_문_열어줘.mp3,문 열어줘,문 열어 줘,0.0,100.0,1,1,0,0,0,0,4,4,0.0952,234.1,2.46,1,86.8
29,2025-12-02_14-39-45_12345567_101_105_wallpad_1803417320_이번_달에_관립비_얼마나_썼니.mp3,이번달에 관리비 얼마나 썼니?,이번 달에 관리비 얼마나 썼니,0.0,75.0,1,1,0,0,0,0,12,12,0.1248,466.8,3.74,2,87.1
31,2025-12-02_14-39-57_12345567_101_105_wallpad_1803429320_소리가_너무_커_줄여줘.mp3,소리가 너무 커 줄여줘,소리가 너무 커 줄여 줘,0.0,50.0,1,1,0,0,0,0,9,9,0.1446,467.0,3.23,2,90.6
32,2025-12-02_14-40-05_12345567_101_105_wallpad_1803437320_편하이_너무_밝아.mp3,화면이 너무 밝아,화면이 너무 밝아,0.0,0.0,1,1,0,0,0,0,7,7,0.0838,233.0,2.78,1,86.8
34,2025-12-02_14-44-34_12345567_101_105_wallpad_1570198813_관리자무소_전화번호가_어떻게_되지.mp3,관리사무소 전화번호가 어떻게 되지?,관리사무소 전화번호가 어떻게 되지,0.0,25.0,1,1,0,0,0,0,15,15,0.1239,467.1,3.77,2,90.6
35,2025-12-02_14-44-43_12345567_101_105_wallpad_1570207813_뭔데_해줘.mp3,뭔데? 해줘.,뭔데 해 줘,0.0,100.0,1,1,0,0,0,0,4,4,0.0831,233.4,2.81,1,90.8
37,2025-12-02_14-45-00_12345567_101_105_wallpad_1570224813_칠월_오일_공지_알려줘.mp3,칠월오일 공지 알려줘,칠월 오일  공지 알려 줘,0.0,100.0,1,1,0,0,0,0,9,9,0.1388,466.4,3.36,2,89.2
39,2025-12-02_14-45-17_12345567_101_105_wallpad_1570241813_오늘_경제_뉴스_알려줘.mp3,오늘 경제뉴스 알려줘,오늘 경제 뉴스 알려 줘,0.0,100.0,1,1,0,0,0,0,9,9,0.1416,466.0,3.29,2,91.4
40,2025-12-02_14-45-42_12345567_101_105_wallpad_1570266813_집에서_회사까지_몇_분_걸려.mp3,집에서 회사까지 몇분 걸려?,집에서 회사까지 몇 분 걸려,0.0,75.0,1,1,0,0,0,0,11,11,0.1301,465.9,3.58,2,90.6
42,2025-12-02_14-46-05_12345567_101_105_wallpad_1570289813_가스_밸브_현재_열려_있어.mp3,가스밸브 현재 열려있어?,가스 밸브 현재 열려 있어,0.0,100.0,1,1,0,0,0,0,10,10,0.1293,466.9,3.61,2,88.5
46,2025-12-02_14-46-36_12345567_101_105_wallpad_1570320813_문_열어줘.mp3,문 열어줘,문 열어 줘,0.0,100.0,1,1,0,0,0,0,4,4,0.087,233.2,2.68,1,86.8
48,2025-12-02_14-47-03_12345567_101_105_wallpad_1570347813_소리가_너무_커_줄여줘.mp3,소리가 너무 커 줄여줘,소리가 너무 커 줄여 줘,0.0,50.0,1,1,0,0,0,0,9,9,0.1365,467.0,3.42,2,90.6
18,2025-12-02_14-37-10_12345567_101_105_wallpad_1803262320_알리사고_전화번호가_어떻게_되지.mp3,관리사무소 전화번호가 어떻게 되지?,빨리 사무소 전화번호가 어떻게 되지,6.67,75.0,0,0,0,0,1,1,15,15,0.1532,465.7,3.04,2,89.2
3,2025-12-02_14-49-20_12345567_101_105_wallpad_1570484813_칠월_오일_금지_알려줘.mp3,칠월오일 공지 알려줘,칠월 오일 금지 알려 줘,11.11,100.0,0,0,0,0,1,1,9,9,0.139,467.0,3.36,2,89.9
21,2025-12-02_14-37-48_12345567_101_105_wallpad_1803300320_칠료오일_구지_알려줘.mp3,칠월오일 공지 알려줘,칠월 오일 복지 알려 줘,11.11,100.0,0,0,0,0,1,1,9,9,0.1506,466.8,3.1,2,89.2
36,2025-12-02_14-44-51_12345567_101_105_wallpad_1570215813_지난_공지사항_알려줘.mp3,지난 공지사항 알려줘,지난 공기사항 알려 줘,11.11,100.0,0,0,0,0,1,1,9,9,0.1493,467.2,3.13,2,91.4
45,2025-12-02_14-46-45_12345567_101_105_wallpad_1570329813_살려줘_도와줘_비상.mp3,살려줘 도와줘 비상,살려줘 도와줘 기상,12.5,33.33,0,0,0,0,1,1,8,8,0.1301,465.8,3.58,2,92.8
12,2025-12-02_14-50-24_12345567_101_105_wallpad_1570548813_나_지금_외출해_엘리베이터_불러줘.mp3,"나 지금 외출해, 엘리베이터 불러줘",나 지금 외출해 엘리베이터 불 그 그,14.29,80.0,0,0,0,0,2,2,14,14,0.1168,465.9,3.99,2,87.1
38,2025-12-02_14-45-08_12345567_101_105_wallpad_1570232813_최대_소독_알려줘.mp3,세대소독 알려줘,세계 소독 알려 줘,14.29,100.0,0,0,0,0,1,1,7,7,0.0811,233.7,2.88,1,89.5
49,2025-12-02_14-47-12_12345567_101_105_wallpad_1570356813_화면이_너무_밝아.mp3,화면이 너무 밝아,화면이 너무 밝아 케,14.29,33.33,0,1,1,0,0,1,7,8,0.147,465.9,3.17,2,90.6
16,2025-12-02_14-51-13_12345567_101_105_wallpad_1570597813_알림음_꺼줘.mp3,알림음 꺼줘,알림 한 꺼 줘,20.0,100.0,0,0,0,0,1,1,5,5,0.0865,232.8,2.69,1,88.2
33,2025-12-02_14-40-17_12345567_101_105_wallpad_1803449320_알림은_꺼줘.mp3,알림음 꺼줘,알리음 꺼 줘,20.0,100.0,0,0,0,0,1,1,5,5,0.0914,234.0,2.56,1,88.2
50,2025-12-02_14-47-25_12345567_101_105_wallpad_1570369813_알림음_꺼줘.mp3,알림음 꺼줘,알림은 꺼 줘,20.0,100.0,0,0,0,0,1,1,5,5,0.0843,234.3,2.78,1,88.2
7,2025-12-02_14-49-57_12345567_101_105_wallpad_1570521813_근처_우리_동네_주유소_휘발유_평균_가격이었때.mp3,근처 우리동네 주유소 휘발유 평균 가격이 어때?,근처 우리 동네에 주유소 휘  평균 가격이 안때,21.05,57.14,0,0,0,1,3,4,19,18,0.0888,466.3,5.25,2,83.5
44,2025-12-02_14-46-28_12345567_101_105_wallpad_1570312813_나_지금_외출해_엘리베이터_불러줘.mp3,"나 지금 외출해, 엘리베이터 불러줘",나 지구 외출에 엘리베이터 불러 네,21.43,80.0,0,0,0,0,3,3,14,14,0.1198,467.2,3.9,2,86.3
9,2025-12-02_14-50-15_12345567_101_105_wallpad_1570539813_면_닫아줘.mp3,응 닫아줘,문 닫아 줘,25.0,100.0,0,0,0,0,1,1,4,4,0.0893,233.9,2.62,1,88.2
43,2025-12-02_14-46-18_12345567_101_105_wallpad_1570302813_응_닫아줘.mp3,응 닫아줘,등 닫아 줘,25.0,100.0,0,0,0,0,1,1,4,4,0.0866,233.0,2.69,1,89.5
47,2025-12-02_14-46-54_12345567_101_105_wallpad_1570338813_이번_달에_관리비_얼마나_썼어.mp3,이번달에 관리비 얼마나 썼니?,이번 달에 관리비 얼마나 썼어 하나,25.0,100.0,0,0,2,0,1,3,12,14,0.1188,466.9,3.93,2,87.1
41,2025-12-02_14-45-53_12345567_101_105_wallpad_1570277813_근처_우리_동네네_주유소_휘활료_평균_가격이_어때.mp3,근처 우리동네 주유소 휘발유 평균 가격이 어때?,근처 우리 동네 줄여서 휘 휘발료 평균 가격이 어때,26.32,85.71,0,0,1,0,4,5,19,20,0.0862,466.5,5.41,2,77.7
20,2025-12-02_14-37-56_12345567_101_105_wallpad_1803308320_최대_성곡_알려어줘.mp3,세대소독 알려줘,최대 순독 알려 줘,28.57,100.0,0,0,0,0,2,2,7,7,0.0951,233.9,2.46,1,86.8
19,2025-12-02_14-37-34_12345567_101_105_wallpad_1803286320_지난_공지사항_알려줘.mp3,지난 공지사항 알려줘,지난 복지 상황항 알려 줘,33.33,100.0,0,0,1,0,2,3,9,10,0.1404,467.4,3.33,2,90.6
30,2025-12-02_14-39-31_12345567_101_105_wallpad_1803403320_살려줘_모아줘_기상.mp3,살려줘 도와줘 비상,살려 줘 도아 놓 기상,37.5,100.0,0,0,0,0,3,3,8,8,0.0783,233.2,2.98,1,82.9
17,2025-12-02_14-37-23_12345567_101_105_wallpad_1803275320_원자_크해줘.mp3,뭔데? 해줘.,언제  해 줘,50.0,100.0,0,0,0,0,2,2,4,4,0.0961,233.6,2.43,1,89.5
AVG,51 samples,,,8.8,75.28,0.59,0.61,0.1,0.02,0.65,0.76,9.18,9.25,0.11,379.77,3.28,1.63,88.5
