id,wav,ref,npu_hyp,cer,wer,exact,contains_ref,insertion,deletion,substitution,edit_dist,ref_len,hyp_len,rtf,infer_ms,duration,chunks,blank_ratio
16,2025-12-02_15-05-34_12345567_101_105_wallpad_1571458813_알림음_꺼줘.mp3,알림음 꺼줘,알림음 꺼 줘,0.0,100.0,1,1,0,0,0,0,5,5,0.0867,233.2,2.69,1,88.2
18,2025-12-02_14-57-45_12345567_101_105_wallpad_1570989813_뭔데_해줘.mp3,뭔데? 해줘.,뭔데 해 줘,0.0,100.0,1,1,0,0,0,0,4,4,0.0872,233.7,2.68,1,90.8
19,2025-12-02_14-57-53_12345567_101_105_wallpad_1570997813_지난주_공지사항_알려줘.mp3,지난 공지사항 알려줘,지난 공지사항 알려 줘,0.0,66.67,1,1,0,0,0,0,9,9,0.1487,467.0,3.14,2,92.1
20,2025-12-02_14-58-03_12345567_101_105_wallpad_1571007813_칠월_오일_공지_알려줘.mp3,칠월오일 공지 알려줘,칠월 오 일 공지 알려 줘,0.0,100.0,1,1,0,0,0,0,9,9,0.1339,465.9,3.48,2,90.6
22,2025-12-02_14-58-21_12345567_101_105_wallpad_1571025813_오늘_경제_뉴스_알려줘.mp3,오늘 경제뉴스 알려줘,오늘 경제 뉴스 알려 줘,0.0,100.0,1,1,0,0,0,0,9,9,0.1362,465.9,3.42,2,91.4
25,2025-12-02_14-58-57_12345567_101_105_wallpad_1571061813_가스_밸브_현재_열려_있어.mp3,가스밸브 현재 열려있어?,가스 밸브 현재 열려 있어,0.0,100.0,1,1,0,0,0,0,10,10,0.1324,466.2,3.52,2,87.8
26,2025-12-02_14-59-04_12345567_101_105_wallpad_1571068813_응_닫아줘.mp3,응 닫아줘,응 닫아 줘,0.0,100.0,1,1,0,0,0,0,4,4,0.086,233.1,2.71,1,86.8
29,2025-12-02_14-59-30_12345567_101_105_wallpad_1571094813_살려줘_도와줘_비상.mp3,살려줘 도와줘 비상,살려줘 도와줘 비상,0.0,0.0,1,1,0,0,0,0,8,8,0.1378,465.9,3.38,2,92.8
30,2025-12-02_14-59-40_12345567_101_105_wallpad_1571104813_이번_달에_걸리비_얼마나_썼니.mp3,이번달에 관리비 얼마나 썼니?,이번 달에 관리비 얼마나 썼니,0.0,75.0,1,1,0,0,0,0,12,12,0.1283,467.0,3.64,2,87.1
31,2025-12-02_14-59-57_12345567_101_105_wallpad_1571121813_화면이_너무_밝아.mp3,화면이 너무 밝아,화면이 너무 밝아,0.0,0.0,1,1,0,0,0,0,7,7,0.0793,233.0,2.94,1,85.5
34,2025-12-02_14-53-50_12345567_101_105_wallpad_1570754813_뭔데_켜줘.mp3,뭔데? 해줘.,뭔데 해줘,0.0,100.0,1,1,0,0,0,0,4,4,0.0881,233.4,2.65,1,90.8
35,2025-12-02_14-53-41_12345567_101_105_wallpad_1570745813_관리사무소_전화번호가_어떻게_되지.mp3,관리사무소 전화번호가 어떻게 되지?,관리사무소 전화번호가 어떻게 되지,0.0,25.0,1,1,0,0,0,0,15,15,0.1534,466.3,3.04,2,89.9
36,2025-12-02_14-54-00_12345567_101_105_wallpad_1570764813_지난_공지사항_알려줘.mp3,지난 공지사항 알려줘,지난 공지사항 알려 줘,0.0,66.67,1,1,0,0,0,0,9,9,0.1432,466.8,3.26,2,90.6
38,2025-12-02_14-54-45_12345567_101_105_wallpad_1570809813_오늘_경제_뉴스_알려줘.mp3,오늘 경제뉴스 알려줘,오늘 경제 뉴스 알려 줘,0.0,100.0,1,1,0,0,0,0,9,9,0.0777,233.2,3.0,1,86.8
39,2025-12-02_14-54-31_12345567_101_105_wallpad_1570795813_세대_소독_알려줘.mp3,세대소독 알려줘,세대 소독 알려 줘,0.0,100.0,1,1,0,0,0,0,7,7,0.0889,233.0,2.62,1,89.5
40,2025-12-02_14-54-58_12345567_101_105_wallpad_1570822813_집에서_회사까지_몇_분_걸려.mp3,집에서 회사까지 몇분 걸려?,집에서 회사까지 몇 분 걸려,0.0,75.0,1,1,0,0,0,0,11,11,0.1278,466.6,3.65,2,89.2
41,2025-12-02_14-55-08_12345567_101_105_wallpad_1570832813_근처_우리_동네_주유소_휘발_평균_가격이_어때.mp3,근처 우리동네 주유소 휘발유 평균 가격이 어때?,근처 우리 동네 주유소 휘발유 평균 가격이 어때,0.0,42.86,1,1,0,0,0,0,19,19,0.0973,466.9,4.8,2,80.6
43,2025-12-02_14-55-27_12345567_101_105_wallpad_1570851813_문_닫아줘.mp3,응 닫아줘,응 닫아 줘,0.0,100.0,1,1,0,0,0,0,4,4,0.0987,232.9,2.36,1,86.8
45,2025-12-02_14-55-52_12345567_101_105_wallpad_1570876813_살려줘_도와줘_비상.mp3,살려줘 도와줘 비상,살려줘 도와줘 비상,0.0,0.0,1,1,0,0,0,0,8,8,0.1327,467.1,3.52,2,92.8
46,2025-12-02_14-55-44_12345567_101_105_wallpad_1570868813_문_열어줘.mp3,문 열어줘,문 열어 줘,0.0,100.0,1,1,0,0,0,0,4,4,0.0915,233.2,2.55,1,88.2
47,2025-12-02_14-56-09_12345567_101_105_wallpad_1570893813_소리가_너무_커_줄여줘.mp3,소리가 너무 커 줄여줘,소리가 너무 커 줄여 줘,0.0,50.0,1,1,0,0,0,0,9,9,0.1465,467.4,3.19,2,90.6
48,2025-12-02_14-56-00_12345567_101_105_wallpad_1570884813_이번_달에_발립비_얼마나_썼니.mp3,이번달에 관리비 얼마나 썼니?,이번 달에 관리비 얼마나 썼니,0.0,75.0,1,1,0,0,0,0,12,12,0.1227,466.4,3.8,2,87.1
49,2025-12-02_14-56-17_12345567_101_105_wallpad_1570901813_화면이_너무_밝아.mp3,화면이 너무 밝아,화면이 너무 밝아,0.0,0.0,1,1,0,0,0,0,7,7,0.089,233.2,2.62,1,86.8
0,2025-12-02_15-03-15_12345567_101_105_wallpad_1571319813_관리사무소_전화번호가_어떻게_되지.mp3,관리사무소 전화번호가 어떻게 되지?,관리사무소 전화번호가 어떻게 되,6.67,25.0,0,0,0,1,0,1,15,14,0.1189,467.1,3.93,2,91.4
17,2025-12-02_14-57-37_12345567_101_105_wallpad_1570981813_관리사무소_전화번호가_어떻게_되지.mp3,관리사무소 전화번호가 어떻게 되지?,관리사무소문화번호가 어떻게 되지,6.67,75.0,0,0,0,0,1,1,15,15,0.1304,466.8,3.58,2,90.6
9,2025-12-02_15-04-43_12345567_101_105_wallpad_1571407813_나_지금_외출해_엘리베이터_불러줘.mp3,"나 지금 외출해, 엘리베이터 불러줘",나 지금 외출해 엘리베이터 불 러죠,7.14,60.0,0,0,0,0,1,1,14,14,0.1149,466.4,4.06,2,86.3
44,2025-12-02_14-55-37_12345567_101_105_wallpad_1570860813_나_지금_외출해_엘리베이터_불러줘.mp3,"나 지금 외출해, 엘리베이터 불러줘",나 지금 외출해 엘리베이터 불 불러줘,7.14,40.0,0,0,1,0,0,1,14,15,0.1132,466.4,4.12,2,87.1
13,2025-12-02_15-05-09_12345567_101_105_wallpad_1571433813_이번_달에_관립비_얼마나_썼니.mp3,이번달에 관리비 얼마나 썼니?,이번 달에 관리비 얼마나 썼니 음,8.33,100.0,0,1,1,0,0,1,12,13,0.1284,467.5,3.64,2,86.3
23,2025-12-02_14-58-30_12345567_101_105_wallpad_1571034813_집에서_회사까지_몇_분_걸려.mp3,집에서 회사까지 몇분 걸려?,집에서 회사까지 몇 분 걸요,9.09,75.0,0,0,0,0,1,1,11,11,0.1168,467.1,4.0,2,90.6
42,2025-12-02_14-55-19_12345567_101_105_wallpad_1570843813_가스밸브_현태_열려있어.mp3,가스밸브 현재 열려있어?,스밸브 현재 열려있어,10.0,66.67,0,0,0,1,0,1,10,9,0.089,233.1,2.62,1,81.6
24,2025-12-02_14-58-41_12345567_101_105_wallpad_1571045813_근처_우리_동네네_주유소_휘발유_평균_가격이_어때.mp3,근처 우리동네 주유소 휘발유 평균 가격이 어때?,근처 우리 동네 주유소 휘 휘발 평균 가격이 어때,10.53,71.43,0,0,0,0,2,2,19,19,0.0861,467.3,5.43,2,81.3
6,2025-12-02_15-03-40_12345567_101_105_wallpad_1571344813_칠월_오일_공제_알려줘.mp3,칠월오일 공지 알려줘,칠월 오일 공제 알려 줘,11.11,100.0,0,0,0,0,1,1,9,9,0.1393,466.7,3.35,2,90.6
32,2025-12-02_14-59-49_12345567_101_105_wallpad_1571113813_소리가_너무_커_줄여줘.mp3,소리가 너무 커 줄여줘,소리가 너무 커 줄여줘 에,11.11,25.0,0,1,1,0,0,1,9,10,0.143,466.1,3.26,2,89.2
37,2025-12-02_14-54-22_12345567_101_105_wallpad_1570786813_칠월_오일_공지_알려줘.mp3,칠월오일 공지 알려줘,칠월 오일 공지 알려 줘 에,11.11,100.0,0,1,1,0,0,1,9,10,0.14,466.3,3.33,2,89.2
21,2025-12-02_14-58-12_12345567_101_105_wallpad_1571016813_최대_소독_알려줘.mp3,세대소독 알려줘,세대 소독 알려 줘 에,14.29,100.0,0,1,1,0,0,1,7,8,0.1553,467.5,3.01,2,92.8
27,2025-12-02_14-59-13_12345567_101_105_wallpad_1571077813_나_지금_외출해_엘리베이터_불러줘.mp3,"나 지금 외출해, 엘리베이터 불러줘",나 지금 외출해 엘리베이터 불 죠,14.29,60.0,0,0,0,1,1,2,14,13,0.115,466.9,4.06,2,86.3
33,2025-12-02_15-00-05_12345567_101_105_wallpad_1571129813_알림음_꺼줘.mp3,알림음 꺼줘,알림은 꺼 줘,20.0,100.0,0,0,0,0,1,1,5,5,0.081,233.3,2.88,1,89.5
50,2025-12-02_14-56-24_12345567_101_105_wallpad_1570908813_알림음_꺼줘.mp3,알림음 꺼줘,알림은 꺼 줘,20.0,100.0,0,0,0,0,1,1,5,5,0.087,233.1,2.68,1,88.2
1,2025-12-02_15-03-32_12345567_101_105_wallpad_1571336813_지난_공지사항_알려줘.mp3,지난 공지사항 알려줘,지난 공지 상황 알려 줘,22.22,100.0,0,0,0,0,2,2,9,9,0.143,466.2,3.26,2,93.5
28,2025-12-02_14-59-21_12345567_101_105_wallpad_1571085813_문_열어줘.mp3,문 열어줘,문 열어 줘 응,25.0,100.0,0,1,1,0,0,1,4,5,0.0889,233.0,2.62,1,82.9
AVG,51 samples,,,4.21,71.41,0.67,0.76,0.12,0.06,0.22,0.39,9.18,9.24,0.11,379.69,3.31,1.63,88.63
